floorid,roomid,channel,ssid,cap1,cap2,cap3
311,111,2412,Vivo Y21T,-9,,
311,111,2412,Vivo Y21T,-90,,
311,111,2412,Vivo Y21T,-90,,
311,111,2412,Vivo Y21T,-90,,
311,111,2412,Vivo Y21T,,,-67
311,111,2427,Xiaomi,,,-70
311,111,2417,Xiaomi,,,-57
311,111,2412,Vivo Y21T,-90,,
311,111,2412,Vivo Y21T,-90,,
311,111,2412,Vivo Y21T,-90,,
311,111,2412,Vivo Y21T,-90,,
311,111,2412,Vivo Y21T,-90,,
311,111,2412,Vivo Y21T,-90,,
311,111,2412,Vivo Y21T,-90,,
311,111,2412,Vivo Y21T,-90,,
311,111,2412,Vivo Y21T,-90,,
311,111,2412,Vivo Y21T,-90,,
311,111,2412,Vivo Y21T,-90,,
311,111,2412,Vivo Y21T,-90,,
311,111,2412,Vivo Y21T,-90,,
311,111,2412,Vivo Y21T,-90,,
311,111,2412,Vivo Y21T,-90,,
311,111,2412,Vivo Y21T,-90,,
311,111,2412,Vivo Y21T,-90,,
311,111,2427,Vivo Y21T,,,-79
311,111,2412,Vivo Y21T,-90,,
311,111,2412,Vivo Y21T,-90,,
311,111,2412,Vivo Y21T,-90,,
311,111,2412,Vivo Y21T,-90,,
311,111,2412,Vivo Y21T,-90,,
311,111,2412,Vivo Y21T,-90,,
311,111,2412,Vivo Y21T,-90,,
311,111,2412,Vivo Y21T,-90,,
311,111,2412,Vivo Y21T,-90,,
311,111,2412,Vivo Y21T,-90,,
311,111,2412,Vivo Y21T,-90,,
311,111,2412,Vivo Y21T,-90,,
311,111,2412,Vivo Y21T,-90,,
311,111,2412,Vivo Y21T,-90,,
311,111,2412,Vivo Y21T,-90,,
311,111,2427,Vivo Y21T,,,-79
311,111,2412,Vivo Y21T,-90,,
311,111,2417,Vivo Y21T,,,-68
311,111,2417,Vivo Y21T,,,-66
311,111,2412,Xiaomi,,,-59
311,111,2417,Vivo Y21T,,,-60
311,111,2427,Xiaomi,,,-69
311,111,2417,Vivo Y21T,,,-60
311,111,2427,Xiaomi,,,-69
311,111,2417,Vivo Y21T,,,-60
311,111,2417,Xiaomi,,,-56
311,111,2417,Vivo Y21T,,,-60
311,111,2427,Xiaomi,,,-87
311,111,2427,Vivo Y21T,,,-78
311,111,2427,Xiaomi,,,-87
311,111,2427,Vivo Y21T,,,-78
311,111,2422,Xiaomi,,,-63
311,111,2417,Vivo Y21T,,,-60
311,111,2417,Xiaomi,,,-57
311,111,2417,Vivo Y21T,,,-66
311,111,2412,Xiaomi,,,-59
311,111,2417,Vivo Y21T,,,-66
311,111,2427,Vivo Y21T,,,-79
311,111,2427,Xiaomi,,,-76
311,111,2427,Vivo Y21T,,,-79
311,111,2412,Xiaomi,,,-60
311,111,2412,Vivo Y21T,,,-66
311,111,2427,Xiaomi,,,-89
311,111,2427,Xiaomi,,,-89
311,111,2427,Xiaomi,,,-78
311,111,2427,Vivo Y21T,,,-75
311,111,2412,Vivo Y21T,,,-67
311,111,2417,Xiaomi,,,-61
311,111,2412,Vivo Y21T,,,-67
311,111,2417,Xiaomi,,,-61
311,111,2417,Xiaomi,,,-61
311,111,2412,Vivo Y21T,,,-67
311,111,2412,Xiaomi,,,-59
311,111,2417,Xiaomi,,,-54
311,111,2417,Vivo Y21T,,,-69
311,111,2412,Xiaomi,,,-59
311,111,2427,Xiaomi,,,-78
311,111,2422,Vivo Y21T,,,-70
311,111,2427,Xiaomi,,,-79
311,111,2412,Xiaomi,,,-63
311,111,2422,Vivo Y21T,,,-70
311,111,2427,Vivo Y21T,,,-72
311,111,2427,Xiaomi,,,-77
311,111,2427,Vivo Y21T,,,-72
311,111,2427,Xiaomi,,,-77
311,111,2417,Vivo Y21T,,,-65
311,111,2427,Xiaomi,,,-77
311,111,2417,Xiaomi,,,-60
311,111,2422,Vivo Y21T,,,-72
311,111,2427,Xiaomi,,,-78
311,111,2417,Vivo Y21T,,,-69
311,111,2417,Vivo Y21T,,,-69
311,111,2422,Xiaomi,,,-64
311,111,2417,Xiaomi,,,-56
311,111,2422,Vivo Y21T,,,-72
311,111,2427,Xiaomi,,,-75
311,111,2422,Vivo Y21T,,,-72
311,111,2427,Xiaomi,,,-75
311,111,2417,Vivo Y21T,,,-69
312,111,2412,Xiaomi,,,-58
312,111,2412,Vivo Y21T,,,-67
312,111,2427,Xiaomi,,,-78
312,111,2422,Vivo Y21T,,,-69
312,111,2427,Xiaomi,,,-78
312,111,2422,Vivo Y21T,,,-69
312,111,2422,Vivo Y21T,,,-69
312,111,2417,Xiaomi,,,-56
312,111,2422,Vivo Y21T,,,-67
312,111,2427,Xiaomi,,,-78
312,111,2422,Vivo Y21T,,,-67
312,111,2422,Vivo Y21T,,,-64
312,111,2422,Vivo Y21T,,,-67
312,111,2417,Xiaomi,,,-58
312,111,2417,Vivo Y21T,,,-68
312,111,2417,Xiaomi,,,-58
312,111,2417,Vivo Y21T,,,-68
312,111,2417,Xiaomi,,,-58
312,111,2417,Vivo Y21T,,,-68
312,111,2417,Xiaomi,,,-53
312,111,2417,Vivo Y21T,,,-68
312,111,2427,Xiaomi,,,-68
312,111,2427,Xiaomi,,,-78
312,111,2427,Xiaomi,,,-68
312,111,2417,Vivo Y21T,,,-62
312,111,2427,Xiaomi,,,-68
312,111,2422,Xiaomi,,,-56
312,111,2422,Vivo Y21T,,,-68
312,111,2427,Xiaomi,,,-74
312,111,2422,Vivo Y21T,,,-68
312,111,2422,Vivo Y21T,,,-65
312,111,2427,Xiaomi,,,-74
312,111,2422,Vivo Y21T,,,-68
312,111,2422,Vivo Y21T,,,-73
312,111,2422,Xiaomi,,,-61
312,111,2422,Vivo Y21T,,,-68
312,111,2422,Vivo Y21T,,,-64
312,111,2427,Xiaomi,,,-73
312,111,2427,Xiaomi,,,-73
312,111,2427,Vivo Y21T,,,-77
312,111,2417,Xiaomi,,,-53
312,111,2427,Xiaomi,,,-74
312,111,2417,Vivo Y21T,,,-62
312,111,2427,Xiaomi,,,-69
312,111,2417,Vivo Y21T,,,-62
312,111,2427,Xiaomi,,,-69
312,111,2417,Xiaomi,,,-71
312,111,2417,Vivo Y21T,,,-70
312,111,2427,Vivo Y21T,,,-77
312,111,2427,Xiaomi,,,-68
312,111,2412,Vivo Y21T,,,-68
312,111,2412,Vivo Y21T,,,-72
312,111,2427,Xiaomi,,,-66
312,111,2427,Vivo Y21T,,,-83
312,111,2427,Xiaomi,,,-66
312,111,2427,Vivo Y21T,,,-83
312,111,2417,Xiaomi,,,-55
312,111,2412,Vivo Y21T,,,-68
312,111,2427,Xiaomi,,,-65
312,111,2427,Xiaomi,,,-65
312,111,2427,Vivo Y21T,,,-81
312,111,2427,Xiaomi,,,-80
312,111,2417,Vivo Y21T,,,-64
312,111,2422,Vivo Y21T,,,-70
312,111,2412,Vivo Y21T,,,-69
312,111,2412,Xiaomi,,,-58
312,111,2427,Vivo Y21T,,,-81
312,111,2427,Xiaomi,,,-69
312,111,2427,Vivo Y21T,,,-81
312,111,2427,Xiaomi,,,-69
312,111,2412,Vivo Y21T,,,-69
312,111,2417,Xiaomi,,,-62
312,111,2412,Vivo Y21T,,,-68
312,111,2422,Vivo Y21T,,,-65
312,111,2417,Xiaomi,,,-57
312,111,2427,Xiaomi,,,-66
312,111,2427,Vivo Y21T,,,-77
312,111,2427,Xiaomi,,,-66
312,111,2427,Xiaomi,,,-71
312,111,2422,Vivo Y21T,,,-70
312,111,2422,Vivo Y21T,,,-70
312,111,2427,Xiaomi,,,-71
312,111,2422,Vivo Y21T,,,-70
312,111,2417,Xiaomi,,,-57
312,111,2422,Vivo Y21T,,,-73
312,111,2427,Xiaomi,,,-72
312,111,2422,Vivo Y21T,,,-73
312,111,2427,Xiaomi,,,-72
312,111,2422,Vivo Y21T,,,-73
312,111,2417,Xiaomi,,,-55
312,111,2417,Vivo Y21T,,,-72
312,111,2427,Xiaomi,,,-68
312,111,2417,Vivo Y21T,,,-72
312,111,2427,Xiaomi,,,-68
312,111,2417,Vivo Y21T,,,-72
312,111,2412,Xiaomi,,,-59
312,111,2417,Vivo Y21T,,,-72
312,111,2427,Xiaomi,,,-66
312,111,2427,Vivo Y21T,,,-77
312,111,2427,Xiaomi,,,-66
312,111,2427,Vivo Y21T,,,-77
312,111,2412,Xiaomi,,,-60
312,111,2427,Xiaomi,,,-74
312,111,2412,Vivo Y21T,-90,,
312,111,2427,Xiaomi,,,-74
312,111,2427,Vivo Y21T,,,-79
312,111,2427,Xiaomi,,,-67
312,111,2412,Vivo Y21T,,,-69
312,111,2417,Xiaomi,,,-53
312,111,2427,Vivo Y21T,,,-80
312,111,2417,Xiaomi,,,-53
312,111,2427,Vivo Y21T,,,-80
312,111,2417,Xiaomi,,,-53
312,111,2427,Vivo Y21T,,,-80
312,111,2412,Xiaomi,,,-61
312,111,2417,Vivo Y21T,,,-68
312,111,2412,Xiaomi,,,-61
312,111,2427,Vivo Y21T,,,-86
312,111,2412,Xiaomi,,,-61
312,111,2427,Vivo Y21T,,,-86
312,111,2412,Xiaomi,,,-62
312,111,2412,Vivo Y21T,,,-67
312,111,2427,Xiaomi,,,-74
312,111,2412,Vivo Y21T,,,-67
312,111,2427,Xiaomi,,,-74
312,111,2412,Vivo Y21T,,,-67
312,111,2427,Xiaomi,,,-67
312,111,2417,Vivo Y21T,,,-64
312,111,2417,Xiaomi,,,-53
312,111,2427,Vivo Y21T,,,-81
312,111,2422,Vivo Y21T,,,-65
312,111,2412,Vivo Y21T,-90,,
312,111,2412,Vivo Y21T,-90,,
312,111,2412,Vivo Y21T,-90,,
312,111,2412,Vivo Y21T,-90,,
312,111,2412,Vivo Y21T,-90,,
312,111,2412,Vivo Y21T,-90,,
312,111,2412,Vivo Y21T,-90,,
312,111,2412,Vivo Y21T,-90,,
312,111,2412,Vivo Y21T,-90,,
312,111,2427,Xiaomi,,,-74
312,111,2412,Vivo Y21T,-90,,
312,111,2412,Vivo Y21T,-90,,
312,111,2412,Xiaomi,,,-61
312,111,2412,Vivo Y21T,,,-68
312,111,2427,Xiaomi,,,-76
312,111,2417,Vivo Y21T,,,-73
312,111,2417,Xiaomi,,,-60
312,111,2417,Vivo Y21T,,,-72
312,111,2417,Xiaomi,,,-60
312,111,2427,Vivo Y21T,,,-81
312,111,2417,Xiaomi,,,-60
312,111,2412,Vivo Y21T,-90,,
312,111,2412,Vivo Y21T,,,-67
312,111,2412,Vivo Y21T,-90,,
312,111,2422,Vivo Y21T,,,-73
312,111,2422,Vivo Y21T,,,-71
312,111,2417,Xiaomi,,,-57
312,111,2422,Vivo Y21T,,,-71
312,111,2412,Xiaomi,,,-60
312,111,2417,Vivo Y21T,,,-74
312,111,2422,Xiaomi,,,-58
312,111,2422,Vivo Y21T,,,-69
312,111,2422,Xiaomi,,,-58
312,111,2422,Vivo Y21T,,,-69
312,111,2412,Xiaomi,,,-60
312,111,2412,Vivo Y21T,,,-66
312,111,2422,Vivo Y21T,,,-65
312,111,2427,Xiaomi,,,-81
312,111,2422,Vivo Y21T,,,-65
312,111,2412,Xiaomi,,,-57
312,111,2412,Vivo Y21T,,,-67
312,111,2427,Xiaomi,,,-67
312,111,2422,Vivo Y21T,,,-64
312,111,2422,Vivo Y21T,,,-64
312,111,2427,Xiaomi,,,-67
312,111,2422,Xiaomi,,,-62
312,111,2417,Xiaomi,,,-57
312,111,2422,Vivo Y21T,,,-71
312,111,2427,Xiaomi,,,-67
312,111,2412,Vivo Y21T,,,-70
312,111,2427,Xiaomi,,,-69
312,111,2417,Xiaomi,,,-57
312,111,2422,Vivo Y21T,,,-73
312,111,2427,Xiaomi,,,-69
312,111,2422,Vivo Y21T,,,-73
312,111,2412,Xiaomi,,,-66
312,111,2417,Vivo Y21T,,,-65
312,111,2427,Xiaomi,,,-68
312,111,2417,Vivo Y21T,,,-65
312,111,2427,Xiaomi,,,-68
312,111,2417,Vivo Y21T,,,-65
312,111,2412,Xiaomi,,,-59
312,111,2422,Vivo Y21T,,,-64
312,111,2417,Xiaomi,,,-53
312,111,2417,Xiaomi,,,-53
312,111,2417,Xiaomi,,,-53
312,111,2417,Vivo Y21T,,,-67
312,111,2412,Xiaomi,,,-62
312,111,2412,Vivo Y21T,,,-70
312,111,2422,Xiaomi,,,-61
312,111,2422,Xiaomi,,,-61
312,111,2412,Vivo Y21T,,,-75
312,111,2417,Vivo Y21T,,,-67
312,111,2412,Vivo Y21T,,,-70
313,111,2417,Vivo Y21T,,,-67
313,111,2417,Xiaomi,,,-73
313,111,2417,Xiaomi,,,-67
313,111,2417,Vivo Y21T,,,-67
313,111,2417,Xiaomi,,,-73
313,111,2417,Vivo Y21T,,,-67
313,111,2417,Xiaomi,,,-73
313,111,2412,Vivo Y21T,,,-74
313,111,2412,Xiaomi,,,-64
313,111,2417,Vivo Y21T,,,-76
313,111,2422,Vivo Y21T,,,-79
313,111,2417,Xiaomi,,,-67
313,111,2412,Vivo Y21T,,,-74
313,111,2412,Xiaomi,,,-64
313,111,2412,Xiaomi,,,-69
313,111,2422,Vivo Y21T,,,-75
313,111,2417,Xiaomi,,,-64
313,111,2422,Vivo Y21T,,,-75
313,111,2417,Xiaomi,,,-64
313,111,2412,Vivo Y21T,,,-74
313,111,2412,Xiaomi,,,-68
313,111,2417,Vivo Y21T,,,-76
313,111,2422,Vivo Y21T,,,-75
313,111,2417,Vivo Y21T,,,-68
313,111,2417,Xiaomi,,,-62
313,111,2417,Vivo Y21T,,,-73
313,111,2422,Vivo Y21T,,,-74
313,111,2427,Xiaomi,,,-85
313,111,2417,Vivo Y21T,,,-73
313,111,2427,Xiaomi,,,-85
313,111,2417,Vivo Y21T,,,-73
313,111,2427,Xiaomi,,,-85
313,111,2412,Vivo Y21T,,,-76
313,111,2412,Xiaomi,,,-65
313,111,2412,Vivo Y21T,,,-74
313,111,2422,Vivo Y21T,,,-73
313,111,2417,Xiaomi,,,-62
313,111,2422,Vivo Y21T,,,-73
313,111,2417,Xiaomi,,,-62
313,111,2422,Vivo Y21T,,,-73
313,111,2417,Xiaomi,,,-62
313,111,2417,Xiaomi,,,-62
313,111,2427,Xiaomi,,,-81
313,111,2417,Xiaomi,,,-62
313,111,2417,Vivo Y21T,,,-68
313,111,2417,Xiaomi,,,-62
313,111,2422,Vivo Y21T,,,-73
313,111,2422,Xiaomi,,,-66
313,111,2422,Vivo Y21T,,,-74
313,111,2422,Vivo Y21T,,,-78
313,111,2412,Vivo Y21T,,,-77
313,111,2412,Xiaomi,,,-66
313,111,2422,Vivo Y21T,,,-78
313,111,2417,Xiaomi,,,-65
313,111,2422,Vivo Y21T,,,-78
313,111,2417,Xiaomi,,,-65
313,111,2422,Vivo Y21T,,,-78
313,111,2412,Xiaomi,,,-67
313,111,2417,Xiaomi,,,-71
313,111,2422,Vivo Y21T,,,-76
313,111,2422,Vivo Y21T,,,-76
313,111,2422,Xiaomi,,,-68
313,111,2422,Vivo Y21T,,,-76
313,111,2422,Xiaomi,,,-68
313,111,2412,Vivo Y21T,,,-77
313,111,2412,Xiaomi,,,-65
313,111,2427,Xiaomi,,,-81
313,111,2422,Vivo Y21T,,,-75
313,111,2427,Xiaomi,,,-79
313,111,2422,Xiaomi,,,-68
313,111,2422,Vivo Y21T,,,-78
313,111,2422,Xiaomi,,,-66
313,111,2417,Vivo Y21T,,,-85
313,111,2422,Xiaomi,,,-68
313,111,2412,Vivo Y21T,,,-76
313,111,2412,Xiaomi,,,-65
313,111,2417,Vivo Y21T,,,-69
313,111,2427,Xiaomi,,,-80
313,111,2417,Vivo Y21T,,,-69
313,111,2427,Xiaomi,,,-80
313,111,2417,Vivo Y21T,,,-69
313,111,2427,Xiaomi,,,-80
313,111,2412,Vivo Y21T,,,-75
313,111,2412,Xiaomi,,,-66
313,111,2422,Vivo Y21T,,,-77
313,111,2422,Xiaomi,,,-70
313,111,2422,Vivo Y21T,,,-77
313,111,2422,Xiaomi,,,-70
313,111,2422,Vivo Y21T,,,-77
313,111,2422,Xiaomi,,,-70
313,111,2412,Vivo Y21T,,,-76
313,111,2412,Xiaomi,,,-70
313,111,2422,Xiaomi,,,-66
313,111,2417,Vivo Y21T,,,-85
313,111,2422,Xiaomi,,,-68
313,111,2422,Vivo Y21T,,,-79
313,111,2417,Xiaomi,,,-62
313,111,2422,Vivo Y21T,,,-79
313,111,2427,Xiaomi,,,-102
313,111,2417,Vivo Y21T,,,-63
313,111,2417,Xiaomi,,,-67
313,111,2422,Vivo Y21T,,,-72
313,111,2422,Xiaomi,,,-66
313,111,2422,Vivo Y21T,,,-72
313,111,2422,Xiaomi,,,-66
313,111,2422,Vivo Y21T,,,-72
313,111,2422,Xiaomi,,,-66
313,111,2417,Vivo Y21T,,,-74
313,111,2417,Vivo Y21T,,,-65
313,111,2422,Vivo Y21T,,,-72
313,111,2417,Xiaomi,,,-63
313,111,2422,Vivo Y21T,,,-72
313,111,2417,Xiaomi,,,-63
313,111,2422,Vivo Y21T,,,-72
313,111,2417,Xiaomi,,,-63
313,111,2417,Vivo Y21T,,,-68
313,111,2417,Xiaomi,,,-62
313,111,2417,Vivo Y21T,,,-68
313,111,2417,Xiaomi,,,-63
313,111,2427,Xiaomi,,,-102
313,111,2417,Vivo Y21T,,,-74
313,111,2417,Xiaomi,,,-71
313,111,2422,Vivo Y21T,,,-75
313,111,2417,Xiaomi,,,-71
313,111,2412,Vivo Y21T,,,-75
313,111,2412,Xiaomi,,,-67
313,111,2422,Vivo Y21T,,,-73
313,111,2427,Xiaomi,,,-84
313,111,2422,Vivo Y21T,,,-73
313,111,2412,Xiaomi,,,-65
313,111,2417,Vivo Y21T,,,-74
313,111,2417,Xiaomi,,,-76
313,111,2412,Vivo Y21T,,,-77
313,111,2417,Xiaomi,,,-76
313,111,2417,Xiaomi,,,-59
313,111,2422,Vivo Y21T,,,-73
313,111,2422,Vivo Y21T,,,-73
313,111,2417,Xiaomi,,,-59
313,111,2422,Vivo Y21T,,,-74
313,111,2412,Xiaomi,,,-65
313,111,2422,Vivo Y21T,,,-74
313,111,2412,Xiaomi,,,-65
313,111,2417,Vivo Y21T,,,-74
313,111,2417,Xiaomi,,,-62
313,111,2417,Vivo Y21T,,,-68
313,111,2412,Vivo Y21T,,,-76
313,111,2417,Xiaomi,,,-56
313,111,2422,Vivo Y21T,,,-82
313,111,2417,Xiaomi,,,-67
313,111,2412,Vivo Y21T,,,-74
313,111,2417,Xiaomi,,,-67
313,111,2417,Vivo Y21T,,,-68
313,111,2427,Xiaomi,,,-87
313,111,2417,Vivo Y21T,,,-68
313,111,2427,Xiaomi,,,-87
313,111,2412,Vivo Y21T,,,-78
313,111,2427,Xiaomi,,,-87
313,111,2417,Vivo Y21T,,,-70
313,111,2417,Xiaomi,,,-59
313,111,2417,Vivo Y21T,,,-70
313,111,2417,Xiaomi,,,-59
313,111,2417,Vivo Y21T,,,-70
313,111,2427,Xiaomi,,,-81
313,111,2417,Vivo Y21T,,,-70
313,111,2427,Xiaomi,,,-81
313,111,2412,Vivo Y21T,,,-76
313,111,2412,Xiaomi,,,-65
313,111,2422,Vivo Y21T,,,-79
313,111,2417,Xiaomi,,,-67
313,111,2427,Xiaomi,,,-81
313,111,2422,Vivo Y21T,,,-82
313,111,2422,Vivo Y21T,,,-82
313,111,2412,Vivo Y21T,,,-76
313,111,2427,Xiaomi,,,-78
313,111,2412,Vivo Y21T,,,-76
313,111,2427,Xiaomi,,,-78
313,111,2412,Vivo Y21T,,,-76
313,111,2427,Xiaomi,,,-78
313,111,2417,Vivo Y21T,,,-70
313,111,2417,Xiaomi,,,-57
313,111,2422,Vivo Y21T,,,-80
313,111,2427,Xiaomi,,,-76
313,111,2422,Vivo Y21T,,,-80
313,111,2427,Xiaomi,,,-76
313,111,2422,Vivo Y21T,,,-80
313,111,2427,Xiaomi,,,-76
313,111,2412,Vivo Y21T,,,-77
313,111,2412,Xiaomi,,,-61
313,111,2422,Vivo Y21T,,,-72
313,111,2427,Xiaomi,,,-83
313,111,2422,Vivo Y21T,,,-72
313,111,2427,Xiaomi,,,-83
313,111,2422,Vivo Y21T,,,-72
313,111,2417,Xiaomi,,,-67
313,111,2427,Xiaomi,,,-79
313,111,2422,Vivo Y21T,,,-78
313,111,2417,Xiaomi,,,-71
314,111,2422,Xiaomi,,,-60
314,111,2412,Vivo Y21T,,,-64
314,111,2422,Xiaomi,,,-60
314,111,2417,Xiaomi,,,-55
314,111,2417,Vivo Y21T,,,-61
314,111,2427,Xiaomi,,,-76
314,111,2417,Vivo Y21T,,,-61
314,111,2427,Xiaomi,,,-76
314,111,2417,Vivo Y21T,,,-61
314,111,2412,Xiaomi,,,-65
314,111,2412,Vivo Y21T,,,-66
314,111,2412,Vivo Y21T,,,-64
314,111,2427,Xiaomi,,,-80
314,111,2427,Xiaomi,,,-80
314,111,2427,Vivo Y21T,,,-79
314,111,2427,Xiaomi,,,-80
314,111,2427,Vivo Y21T,,,-79
314,111,2412,Xiaomi,,,-65
314,111,2417,Vivo Y21T,,,-62
314,111,2417,Vivo Y21T,,,-62
314,111,2427,Xiaomi,,,-81
314,111,2417,Vivo Y21T,,,-62
314,111,2417,Xiaomi,,,-59
314,111,2417,Vivo Y21T,,,-62
314,111,2427,Vivo Y21T,,,-79
314,111,2412,Xiaomi,,,-62
314,111,2427,Vivo Y21T,,,-78
314,111,2427,Xiaomi,,,-81
314,111,2427,Vivo Y21T,,,-74
314,111,2427,Xiaomi,,,-84
314,111,2427,Vivo Y21T,,,-74
314,111,2417,Xiaomi,,,-66
314,111,2422,Vivo Y21T,,,-67
314,111,2427,Vivo Y21T,,,-76
314,111,2412,Xiaomi,,,-63
314,111,2412,Vivo Y21T,,,-64
314,111,2417,Xiaomi,,,-60
314,111,2417,Vivo Y21T,,,-64
314,111,2427,Xiaomi,,,-86
314,111,2427,Vivo Y21T,,,-74
314,111,2427,Xiaomi,,,-86
314,111,2427,Vivo Y21T,,,-74
314,111,2412,Xiaomi,,,-62
314,111,2412,Xiaomi,,,-62
314,111,2412,Vivo Y21T,,,-65
314,111,2412,Xiaomi,,,-62
314,111,2412,Vivo Y21T,,,-65
314,111,2412,Xiaomi,,,-64
314,111,2412,Vivo Y21T,,,-64
314,111,2417,Xiaomi,,,-62
314,111,2422,Vivo Y21T,,,-64
314,111,2427,Xiaomi,,,-81
314,111,2427,Vivo Y21T,,,-78
314,111,2427,Xiaomi,,,-79
314,111,2417,Vivo Y21T,,,-62
314,111,2427,Xiaomi,,,-79
314,111,2417,Vivo Y21T,,,-62
314,111,2422,Vivo Y21T,,,-68
314,111,2417,Xiaomi,,,-59
314,111,2422,Vivo Y21T,,,-68
314,111,2417,Xiaomi,,,-64
314,111,2422,Vivo Y21T,,,-67
314,111,2427,Xiaomi,,,-79
314,111,2427,Vivo Y21T,,,-77
314,111,2427,Xiaomi,,,-79
314,111,2427,Vivo Y21T,,,-77
314,111,2417,Xiaomi,,,-60
314,111,2417,Vivo Y21T,,,-60
314,111,2427,Xiaomi,,,-74
314,111,2427,Vivo Y21T,,,-84
314,111,2427,Xiaomi,,,-74
314,111,2427,Vivo Y21T,,,-84
314,111,2427,Xiaomi,,,-74
314,111,2427,Vivo Y21T,,,-84
314,111,2417,Xiaomi,,,-58
314,111,2417,Vivo Y21T,,,-67
314,111,2427,Xiaomi,,,-82
314,111,2417,Vivo Y21T,,,-67
314,111,2427,Xiaomi,,,-82
314,111,2417,Vivo Y21T,,,-67
314,111,2417,Xiaomi,,,-58
314,111,2417,Vivo Y21T,,,-63
314,111,2417,Xiaomi,,,-59
314,111,2427,Xiaomi,,,-84
314,111,2422,Vivo Y21T,,,-68
314,111,2427,Vivo Y21T,,,-80
314,111,2417,Xiaomi,,,-62
314,111,2417,Vivo Y21T,,,-64
314,111,2427,Xiaomi,,,-76
314,111,2417,Vivo Y21T,,,-64
314,111,2427,Xiaomi,,,-76
314,111,2417,Vivo Y21T,,,-64
314,111,2417,Xiaomi,,,-65
314,111,2417,Vivo Y21T,,,-63
314,111,2427,Xiaomi,,,-81
314,111,2417,Vivo Y21T,,,-63
314,111,2427,Xiaomi,,,-81
314,111,2417,Vivo Y21T,,,-63
314,111,2412,Xiaomi,,,-65
314,111,2412,Vivo Y21T,,,-65
314,111,2417,Xiaomi,,,-63
314,111,2417,Vivo Y21T,,,-63
314,111,2417,Xiaomi,,,-63
314,111,2417,Vivo Y21T,,,-63
314,111,2417,Xiaomi,,,-63
314,111,2417,Vivo Y21T,,,-63
314,111,2427,Xiaomi,,,-85
314,111,2427,Vivo Y21T,,,-80
314,111,2427,Xiaomi,,,-85
314,111,2427,Vivo Y21T,,,-80
314,111,2427,Xiaomi,,,-85
314,111,2417,Xiaomi,,,-59
314,111,2427,Vivo Y21T,,,-74
314,111,2427,Xiaomi,,,-84
314,111,2417,Vivo Y21T,,,-64
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2427,Xiaomi,,,-85
314,111,2417,Xiaomi,-85,,
314,111,2417,Xiaomi,-85,,
314,111,2422,Xiaomi,,,-61
314,111,2427,Vivo Y21T,,,-81
314,111,2422,Xiaomi,,,-61
314,111,2427,Vivo Y21T,,,-81
314,111,2422,Xiaomi,,,-61
314,111,2427,Vivo Y21T,,,-81
314,111,2417,Xiaomi,,,-62
314,111,2427,Vivo Y21T,,,-74
314,111,2417,Xiaomi,,,-62
314,111,2427,Vivo Y21T,,,-74
314,111,2417,Xiaomi,,,-62
314,111,2427,Vivo Y21T,,,-74
314,111,2417,Xiaomi,,,-61
314,111,2417,Vivo Y21T,,,-59
314,111,2422,Xiaomi,,,-64
314,111,2427,Vivo Y21T,,,-79
314,111,2422,Xiaomi,,,-64
314,111,2427,Vivo Y21T,,,-79
314,111,2412,Xiaomi,,,-66
