"mac_address","ssid","signal_strength","source","channel","floorid","timestamp"
"56:3A:A2:F8:0C:63","C3","2442","cap1","-56","158","2023-11-10 17:01:56"
"FE:47:AD:D7:13:E2","C1","2447","cap1","-63","158","2023-11-10 17:01:56"
"F6:CE:87:F2:06:21","C5","2412","cap2","-78","158","2023-11-10 17:01:56"
"52:39:94:90:76:D2","C10","2422","cap2","-65","158","2023-11-10 17:01:56"
"FE:47:AD:D7:13:E2","C1","2427","cap2","-77","158","2023-11-10 17:01:56"
"52:39:94:90:76:D2","C10","2422","cap3","-91","158","2023-11-10 17:01:56"
"7A:6B:C2:5A:7B:88","C8","2437","cap3","-89","158","2023-11-10 17:01:56"
"02:9D:2F:8D:49:90","C6","2432","cap1","-69","158","2023-11-10 17:02:14"
"F6:CE:87:F2:06:21","C5","2422","cap1","-56","158","2023-11-10 17:02:14"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-59","158","2023-11-10 17:02:14"
"52:39:94:90:76:D2","C10","2432","cap1","-51","158","2023-11-10 17:02:14"
"56:3A:A2:F8:0C:63","C3","2437","cap1","-55","158","2023-11-10 17:02:14"
"FE:47:AD:D7:13:E2","C1","2437","cap1","-61","158","2023-11-10 17:02:14"
"52:39:94:90:76:D2","C10","2422","cap3","-86","158","2023-11-10 17:02:16"
"02:9D:2F:8D:49:90","C6","2422","cap3","-82","158","2023-11-10 17:02:16"
"7A:6B:C2:5A:7B:88","C8","2437","cap3","-90","158","2023-11-10 17:02:16"
"56:3A:A2:F8:0C:63","C3","2437","cap3","-89","158","2023-11-10 17:02:16"
"F6:CE:87:F2:06:21","C5","2422","cap2","-76","158","2023-11-10 17:02:16"
"52:39:94:90:76:D2","C10","2422","cap2","-67","158","2023-11-10 17:02:16"
"7A:6B:C2:5A:7B:88","C8","2447","cap2","-78","158","2023-11-10 17:02:16"
"1E:03:B6:E0:9E:3C","C2","2447","cap2","-76","158","2023-11-10 17:02:16"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-58","158","2023-11-10 17:02:29"
"F6:CE:87:F2:06:21","C5","2417","cap1","-52","158","2023-11-10 17:02:29"
"02:9D:2F:8D:49:90","C6","2417","cap1","-40","158","2023-11-10 17:02:29"
"52:39:94:90:76:D2","C10","2437","cap1","-62","158","2023-11-10 17:02:29"
"F6:CE:87:F2:06:21","C5","2422","cap3","-89","158","2023-11-10 17:02:33"
"02:9D:2F:8D:49:90","C6","2417","cap3","-78","158","2023-11-10 17:02:33"
"52:39:94:90:76:D2","C10","2427","cap3","-83","158","2023-11-10 17:02:33"
"7A:6B:C2:5A:7B:88","C8","2437","cap3","-88","158","2023-11-10 17:02:33"
"02:9D:2F:8D:49:90","C6","2412","cap2","-63","158","2023-11-10 17:02:33"
"A2:89:5E:B6:E7:58","C7","2412","cap2","-74","158","2023-11-10 17:02:33"
"F6:CE:87:F2:06:21","C5","2417","cap2","-70","158","2023-11-10 17:02:33"
"52:39:94:90:76:D2","C10","2422","cap2","-59","158","2023-11-10 17:02:33"
"B6:6A:AD:C1:CF:19","C4","2437","cap2","-78","158","2023-11-10 17:02:33"
"F6:CE:87:F2:06:21","C5","2422","cap1","-48","158","2023-11-10 17:02:46"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-58","158","2023-11-10 17:02:46"
"02:9D:2F:8D:49:90","C6","2417","cap1","-41","158","2023-11-10 17:02:46"
"52:39:94:90:76:D2","C10","2437","cap1","-86","158","2023-11-10 17:02:46"
"56:3A:A2:F8:0C:63","C3","2437","cap1","-54","158","2023-11-10 17:02:46"
"FE:47:AD:D7:13:E2","C1","2432","cap1","-54","158","2023-11-10 17:02:46"
"B6:6A:AD:C1:CF:19","C4","2437","cap1","-58","158","2023-11-10 17:02:46"
"02:9D:2F:8D:49:90","C6","2417","cap3","-81","158","2023-11-10 17:02:50"
"F6:CE:87:F2:06:21","C5","2422","cap3","-84","158","2023-11-10 17:02:50"
"B6:6A:AD:C1:CF:19","C4","2442","cap3","-83","158","2023-11-10 17:02:50"
"02:9D:2F:8D:49:90","C6","2417","cap2","-63","158","2023-11-10 17:02:50"
"A2:89:5E:B6:E7:58","C7","2412","cap2","-71","158","2023-11-10 17:02:50"
"52:39:94:90:76:D2","C10","2412","cap2","-70","158","2023-11-10 17:02:50"
"F6:CE:87:F2:06:21","C5","2412","cap2","-74","158","2023-11-10 17:02:50"
"F6:CE:87:F2:06:21","C5","2417","cap1","-49","158","2023-11-10 17:03:03"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-60","158","2023-11-10 17:03:03"
"02:9D:2F:8D:49:90","C6","2422","cap1","-47","158","2023-11-10 17:03:03"
"52:39:94:90:76:D2","C10","2437","cap1","-62","158","2023-11-10 17:03:03"
"7A:6B:C2:5A:7B:88","C8","2447","cap1","-56","158","2023-11-10 17:03:03"
"B6:6A:AD:C1:CF:19","C4","2442","cap1","-60","158","2023-11-10 17:03:03"
"F6:CE:87:F2:06:21","C5","2412","cap3","-84","158","2023-11-10 17:03:08"
"02:9D:2F:8D:49:90","C6","2412","cap3","-82","158","2023-11-10 17:03:08"
"52:39:94:90:76:D2","C10","2422","cap3","-97","158","2023-11-10 17:03:08"
"FE:47:AD:D7:13:E2","C1","2437","cap3","-89","158","2023-11-10 17:03:08"
"B6:6A:AD:C1:CF:19","C4","2437","cap3","-82","158","2023-11-10 17:03:08"
"1E:03:B6:E0:9E:3C","C2","2437","cap3","-87","158","2023-11-10 17:03:08"
"02:9D:2F:8D:49:90","C6","2417","cap2","-55","158","2023-11-10 17:03:08"
"F6:CE:87:F2:06:21","C5","2412","cap2","-73","158","2023-11-10 17:03:08"
"52:39:94:90:76:D2","C10","2427","cap2","-56","158","2023-11-10 17:03:08"
"56:3A:A2:F8:0C:63","C3","2432","cap2","-65","158","2023-11-10 17:03:08"
"7A:6B:C2:5A:7B:88","C8","2432","cap2","-70","158","2023-11-10 17:03:08"
"FE:47:AD:D7:13:E2","C1","2432","cap2","-72","158","2023-11-10 17:03:08"
"52:39:94:90:76:D2","C10","2432","cap1","-48","158","2023-11-10 17:03:18"
"02:9D:2F:8D:49:90","C6","2432","cap1","-70","158","2023-11-10 17:03:18"
"F6:CE:87:F2:06:21","C5","2427","cap1","-75","158","2023-11-10 17:03:18"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-62","158","2023-11-10 17:03:18"
"7A:6B:C2:5A:7B:88","C8","2442","cap1","-50","158","2023-11-10 17:03:18"
"56:3A:A2:F8:0C:63","C3","2442","cap1","-51","158","2023-11-10 17:03:18"
"F6:CE:87:F2:06:21","C5","2412","cap2","-71","158","2023-11-10 17:03:25"
"A2:89:5E:B6:E7:58","C7","2412","cap2","-71","158","2023-11-10 17:03:25"
"02:9D:2F:8D:49:90","C6","2417","cap2","-67","158","2023-11-10 17:03:25"
"52:39:94:90:76:D2","C10","2432","cap2","-72","158","2023-11-10 17:03:25"
"02:9D:2F:8D:49:90","C6","2422","cap3","-82","158","2023-11-10 17:03:26"
"02:9D:2F:8D:49:90","C6","2417","cap1","-44","158","2023-11-10 17:03:33"
"F6:CE:87:F2:06:21","C5","2417","cap1","-45","158","2023-11-10 17:03:33"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-62","158","2023-11-10 17:03:33"
"FE:47:AD:D7:13:E2","C1","2442","cap1","-62","158","2023-11-10 17:03:33"
"52:39:94:90:76:D2","C10","2437","cap1","-66","158","2023-11-10 17:03:33"
"7A:6B:C2:5A:7B:88","C8","2447","cap1","-53","158","2023-11-10 17:03:33"
"F6:CE:87:F2:06:21","C5","2412","cap2","-72","158","2023-11-10 17:03:41"
"A2:89:5E:B6:E7:58","C7","2412","cap2","-70","158","2023-11-10 17:03:41"
"52:39:94:90:76:D2","C10","2412","cap2","-74","158","2023-11-10 17:03:41"
"56:3A:A2:F8:0C:63","C3","2437","cap2","-73","158","2023-11-10 17:03:41"
"F6:CE:87:F2:06:21","C5","2417","cap3","-83","158","2023-11-10 17:03:41"
"02:9D:2F:8D:49:90","C6","2417","cap3","-89","158","2023-11-10 17:03:41"
"52:39:94:90:76:D2","C10","2422","cap3","-82","158","2023-11-10 17:03:41"
"56:3A:A2:F8:0C:63","C3","2437","cap3","-91","158","2023-11-10 17:03:41"
"B6:6A:AD:C1:CF:19","C4","2437","cap3","-85","158","2023-11-10 17:03:41"
"F6:CE:87:F2:06:21","C5","2417","cap1","-47","158","2023-11-10 17:03:48"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-58","158","2023-11-10 17:03:48"
"02:9D:2F:8D:49:90","C6","2422","cap1","-52","158","2023-11-10 17:03:48"
"52:39:94:90:76:D2","C10","2437","cap1","-72","158","2023-11-10 17:03:48"
"F6:CE:87:F2:06:21","C5","2417","cap2","-74","158","2023-11-10 17:03:59"
"02:9D:2F:8D:49:90","C6","2412","cap2","-64","158","2023-11-10 17:03:59"
"52:39:94:90:76:D2","C10","2422","cap2","-67","158","2023-11-10 17:03:59"
"7A:6B:C2:5A:7B:88","C8","2437","cap2","-74","158","2023-11-10 17:03:59"
"56:3A:A2:F8:0C:63","C3","2432","cap2","-67","158","2023-11-10 17:03:59"
"F6:CE:87:F2:06:21","C5","2417","cap3","-82","158","2023-11-10 17:03:59"
"02:9D:2F:8D:49:90","C6","2412","cap3","-90","158","2023-11-10 17:03:59"
"52:39:94:90:76:D2","C10","2427","cap3","-84","158","2023-11-10 17:03:59"
"F6:CE:87:F2:06:21","C5","2417","cap1","-47","158","2023-11-10 17:04:04"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-59","158","2023-11-10 17:04:04"
"52:39:94:90:76:D2","C10","2432","cap1","-50","158","2023-11-10 17:04:04"
"02:9D:2F:8D:49:90","C6","2427","cap1","-58","158","2023-11-10 17:04:04"
"F6:CE:87:F2:06:21","C5","2417","cap3","-80","158","2023-11-10 17:04:17"
"52:39:94:90:76:D2","C10","2422","cap3","-85","158","2023-11-10 17:04:17"
"B6:6A:AD:C1:CF:19","C4","2442","cap3","-86","158","2023-11-10 17:04:17"
"02:9D:2F:8D:49:90","C6","2427","cap2","-73","158","2023-11-10 17:04:17"
"52:39:94:90:76:D2","C10","2427","cap2","-64","158","2023-11-10 17:04:17"
"FE:47:AD:D7:13:E2","C1","2442","cap2","-81","158","2023-11-10 17:04:17"
"56:3A:A2:F8:0C:63","C3","2447","cap2","-72","158","2023-11-10 17:04:17"
"B6:6A:AD:C1:CF:19","C4","2442","cap2","-79","158","2023-11-10 17:04:17"
"52:39:94:90:76:D2","C10","2427","cap1","-56","158","2023-11-10 17:04:21"
"F6:CE:87:F2:06:21","C5","2417","cap1","-57","158","2023-11-10 17:04:21"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-59","158","2023-11-10 17:04:21"
"1E:03:B6:E0:9E:3C","C2","2437","cap1","-61","158","2023-11-10 17:04:21"
"7A:6B:C2:5A:7B:88","C8","2437","cap1","-56","158","2023-11-10 17:04:21"
"02:9D:2F:8D:49:90","C6","2422","cap1","-54","158","2023-11-10 17:04:21"
"02:9D:2F:8D:49:90","C6","2422","cap3","-80","158","2023-11-10 17:04:34"
"F6:CE:87:F2:06:21","C5","2422","cap3","-83","158","2023-11-10 17:04:34"
"52:39:94:90:76:D2","C10","2422","cap3","-89","158","2023-11-10 17:04:34"
"B6:6A:AD:C1:CF:19","C4","2432","cap3","-83","158","2023-11-10 17:04:34"
"02:9D:2F:8D:49:90","C6","2412","cap2","-66","158","2023-11-10 17:04:34"
"F6:CE:87:F2:06:21","C5","2422","cap2","-79","158","2023-11-10 17:04:34"
"52:39:94:90:76:D2","C10","2422","cap2","-66","158","2023-11-10 17:04:34"
"02:9D:2F:8D:49:90","C6","2422","cap1","-49","158","2023-11-10 17:04:36"
"F6:CE:87:F2:06:21","C5","2417","cap1","-54","158","2023-11-10 17:04:36"
"52:39:94:90:76:D2","C10","2437","cap1","-71","158","2023-11-10 17:04:36"
"F6:CE:87:F2:06:21","C5","2422","cap1","-55","159","2023-11-10 17:08:10"
"52:39:94:90:76:D2","C10","2432","cap1","-52","159","2023-11-10 17:08:10"
"02:9D:2F:8D:49:90","C6","2417","cap1","-48","159","2023-11-10 17:08:10"
"56:3A:A2:F8:0C:63","C3","2447","cap1","-63","159","2023-11-10 17:08:10"
"FE:47:AD:D7:13:E2","C1","2447","cap1","-64","159","2023-11-10 17:08:10"
"1E:03:B6:E0:9E:3C","C2","2442","cap1","-59","159","2023-11-10 17:08:10"
"F6:CE:87:F2:06:21","C5","2412","cap2","-78","159","2023-11-10 17:08:10"
"52:39:94:90:76:D2","C10","2427","cap2","-62","159","2023-11-10 17:08:10"
"1E:03:B6:E0:9E:3C","C2","2442","cap2","-71","159","2023-11-10 17:08:10"
"F6:CE:87:F2:06:21","C5","2422","cap3","-82","159","2023-11-10 17:08:11"
"02:9D:2F:8D:49:90","C6","2417","cap3","-75","159","2023-11-10 17:08:11"
"7A:6B:C2:5A:7B:88","C8","2447","cap3","-80","159","2023-11-10 17:08:11"
"56:3A:A2:F8:0C:63","C3","2437","cap3","-85","159","2023-11-10 17:08:11"
"FE:47:AD:D7:13:E2","C1","2442","cap3","-82","159","2023-11-10 17:08:11"
"F6:CE:87:F2:06:21","C5","2417","cap1","-53","159","2023-11-10 17:08:29"
"02:9D:2F:8D:49:90","C6","2432","cap1","-65","159","2023-11-10 17:08:29"
"52:39:94:90:76:D2","C10","2432","cap1","-59","159","2023-11-10 17:08:29"
"56:3A:A2:F8:0C:63","C3","2442","cap1","-61","159","2023-11-10 17:08:29"
"F6:CE:87:F2:06:21","C5","2422","cap3","-79","159","2023-11-10 17:08:29"
"A2:89:5E:B6:E7:58","C7","2412","cap3","-83","159","2023-11-10 17:08:29"
"02:9D:2F:8D:49:90","C6","2422","cap3","-86","159","2023-11-10 17:08:29"
"52:39:94:90:76:D2","C10","2422","cap3","-85","159","2023-11-10 17:08:29"
"FE:47:AD:D7:13:E2","C1","2437","cap3","-85","159","2023-11-10 17:08:29"
"02:9D:2F:8D:49:90","C6","2422","cap2","-66","159","2023-11-10 17:08:29"
"F6:CE:87:F2:06:21","C5","2422","cap2","-73","159","2023-11-10 17:08:29"
"56:3A:A2:F8:0C:63","C3","2432","cap2","-75","159","2023-11-10 17:08:29"
"F6:CE:87:F2:06:21","C5","2417","cap1","-57","159","2023-11-10 17:08:47"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-56","159","2023-11-10 17:08:47"
"02:9D:2F:8D:49:90","C6","2427","cap1","-78","159","2023-11-10 17:08:47"
"52:39:94:90:76:D2","C10","2422","cap1","-53","159","2023-11-10 17:08:47"
"FE:47:AD:D7:13:E2","C1","2442","cap1","-56","159","2023-11-10 17:08:47"
"B6:6A:AD:C1:CF:19","C4","2437","cap1","-58","159","2023-11-10 17:08:47"
"F6:CE:87:F2:06:21","C5","2412","cap3","-76","159","2023-11-10 17:08:48"
"02:9D:2F:8D:49:90","C6","2412","cap3","-79","159","2023-11-10 17:08:48"
"52:39:94:90:76:D2","C10","2427","cap3","-77","159","2023-11-10 17:08:48"
"7A:6B:C2:5A:7B:88","C8","2442","cap3","-83","159","2023-11-10 17:08:48"
"56:3A:A2:F8:0C:63","C3","2437","cap3","-86","159","2023-11-10 17:08:48"
"FE:47:AD:D7:13:E2","C1","2442","cap3","-85","159","2023-11-10 17:08:48"
"1E:03:B6:E0:9E:3C","C2","2432","cap3","-80","159","2023-11-10 17:08:48"
"B6:6A:AD:C1:CF:19","C4","2442","cap3","-81","159","2023-11-10 17:08:48"
"02:9D:2F:8D:49:90","C6","2412","cap2","-56","159","2023-11-10 17:08:48"
"02:9D:2F:8D:49:90","C6","2412","cap1","-50","159","2023-11-10 17:09:05"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-73","159","2023-11-10 17:09:05"
"F6:CE:87:F2:06:21","C5","2422","cap1","-62","159","2023-11-10 17:09:05"
"52:39:94:90:76:D2","C10","2432","cap1","-49","159","2023-11-10 17:09:05"
"F6:CE:87:F2:06:21","C5","2417","cap2","-75","159","2023-11-10 17:09:06"
"02:9D:2F:8D:49:90","C6","2417","cap2","-70","159","2023-11-10 17:09:06"
"52:39:94:90:76:D2","C10","2427","cap2","-78","159","2023-11-10 17:09:06"
"FE:47:AD:D7:13:E2","C1","2432","cap2","-75","159","2023-11-10 17:09:06"
"F6:CE:87:F2:06:21","C5","2422","cap3","-78","159","2023-11-10 17:09:08"
"A2:89:5E:B6:E7:58","C7","2412","cap3","-81","159","2023-11-10 17:09:08"
"02:9D:2F:8D:49:90","C6","2422","cap3","-81","159","2023-11-10 17:09:08"
"52:39:94:90:76:D2","C10","2422","cap3","-84","159","2023-11-10 17:09:08"
"7A:6B:C2:5A:7B:88","C8","2442","cap3","-83","159","2023-11-10 17:09:08"
"56:3A:A2:F8:0C:63","C3","2437","cap3","-90","159","2023-11-10 17:09:08"
"F6:CE:87:F2:06:21","C5","2412","cap1","-61","159","2023-11-10 17:09:23"
"52:39:94:90:76:D2","C10","2427","cap1","-50","159","2023-11-10 17:09:23"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-61","159","2023-11-10 17:09:23"
"02:9D:2F:8D:49:90","C6","2412","cap1","-49","159","2023-11-10 17:09:23"
"FE:47:AD:D7:13:E2","C1","2442","cap1","-53","159","2023-11-10 17:09:23"
"56:3A:A2:F8:0C:63","C3","2447","cap1","-58","159","2023-11-10 17:09:23"
"1E:03:B6:E0:9E:3C","C2","2437","cap1","-63","159","2023-11-10 17:09:23"
"7A:6B:C2:5A:7B:88","C8","2442","cap1","-49","159","2023-11-10 17:09:23"
"02:9D:2F:8D:49:90","C6","2432","cap2","-66","159","2023-11-10 17:09:23"
"F6:CE:87:F2:06:21","C5","2417","cap2","-76","159","2023-11-10 17:09:23"
"56:3A:A2:F8:0C:63","C3","2437","cap2","-82","159","2023-11-10 17:09:23"
"F6:CE:87:F2:06:21","C5","2422","cap3","-79","159","2023-11-10 17:09:23"
"52:39:94:90:76:D2","C10","2427","cap3","-76","159","2023-11-10 17:09:23"
"A2:89:5E:B6:E7:58","C7","2412","cap3","-83","159","2023-11-10 17:09:23"
"02:9D:2F:8D:49:90","C6","2422","cap3","-82","159","2023-11-10 17:09:23"
"FE:47:AD:D7:13:E2","C1","2442","cap3","-84","159","2023-11-10 17:09:23"
"56:3A:A2:F8:0C:63","C3","2437","cap3","-90","159","2023-11-10 17:09:23"
"F6:CE:87:F2:06:21","C5","2412","cap1","-61","159","2023-11-10 17:09:40"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-60","159","2023-11-10 17:09:40"
"02:9D:2F:8D:49:90","C6","2422","cap1","-56","159","2023-11-10 17:09:40"
"52:39:94:90:76:D2","C10","2422","cap1","-47","159","2023-11-10 17:09:40"
"FE:47:AD:D7:13:E2","C1","2452","cap1","-69","159","2023-11-10 17:09:40"
"1E:03:B6:E0:9E:3C","C2","2442","cap1","-58","159","2023-11-10 17:09:40"
"B6:6A:AD:C1:CF:19","C4","2442","cap1","-64","159","2023-11-10 17:09:40"
"F6:CE:87:F2:06:21","C5","2417","cap2","-68","159","2023-11-10 17:09:42"
"02:9D:2F:8D:49:90","C6","2417","cap2","-65","159","2023-11-10 17:09:42"
"FE:47:AD:D7:13:E2","C1","2442","cap2","-76","159","2023-11-10 17:09:42"
"02:9D:2F:8D:49:90","C6","2412","cap3","-79","159","2023-11-10 17:09:42"
"F6:CE:87:F2:06:21","C5","2417","cap3","-77","159","2023-11-10 17:09:42"
"52:39:94:90:76:D2","C10","2427","cap3","-77","159","2023-11-10 17:09:42"
"FE:47:AD:D7:13:E2","C1","2437","cap3","-85","159","2023-11-10 17:09:42"
"B6:6A:AD:C1:CF:19","C4","2437","cap3","-88","159","2023-11-10 17:09:42"
"7A:6B:C2:5A:7B:88","C8","2437","cap3","-85","159","2023-11-10 17:09:42"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-59","159","2023-11-10 17:09:55"
"02:9D:2F:8D:49:90","C6","2417","cap1","-55","159","2023-11-10 17:09:55"
"52:39:94:90:76:D2","C10","2427","cap1","-60","159","2023-11-10 17:09:55"
"FE:47:AD:D7:13:E2","C1","2432","cap1","-62","159","2023-11-10 17:09:55"
"1E:03:B6:E0:9E:3C","C2","2442","cap1","-62","159","2023-11-10 17:09:55"
"7A:6B:C2:5A:7B:88","C8","2447","cap1","-50","159","2023-11-10 17:09:55"
"F6:CE:87:F2:06:21","C5","2412","cap2","-79","159","2023-11-10 17:09:59"
"52:39:94:90:76:D2","C10","2427","cap2","-71","159","2023-11-10 17:09:59"
"7A:6B:C2:5A:7B:88","C8","2442","cap2","-71","159","2023-11-10 17:09:59"
"F6:CE:87:F2:06:21","C5","2422","cap3","-79","159","2023-11-10 17:09:59"
"A2:89:5E:B6:E7:58","C7","2412","cap3","-84","159","2023-11-10 17:09:59"
"02:9D:2F:8D:49:90","C6","2422","cap3","-81","159","2023-11-10 17:09:59"
"52:39:94:90:76:D2","C10","2427","cap3","-76","159","2023-11-10 17:09:59"
"7A:6B:C2:5A:7B:88","C8","2437","cap3","-85","159","2023-11-10 17:09:59"
"56:3A:A2:F8:0C:63","C3","2437","cap3","-87","159","2023-11-10 17:09:59"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-70","159","2023-11-10 17:10:12"
"F6:CE:87:F2:06:21","C5","2412","cap1","-60","159","2023-11-10 17:10:12"
"52:39:94:90:76:D2","C10","2427","cap1","-54","159","2023-11-10 17:10:12"
"02:9D:2F:8D:49:90","C6","2417","cap1","-43","159","2023-11-10 17:10:12"
"56:3A:A2:F8:0C:63","C3","2447","cap1","-57","159","2023-11-10 17:10:12"
"FE:47:AD:D7:13:E2","C1","2452","cap1","-68","159","2023-11-10 17:10:12"
"F6:CE:87:F2:06:21","C5","2417","cap2","-72","159","2023-11-10 17:10:17"
"52:39:94:90:76:D2","C10","2422","cap2","-76","159","2023-11-10 17:10:17"
"02:9D:2F:8D:49:90","C6","2422","cap2","-69","159","2023-11-10 17:10:17"
"F6:CE:87:F2:06:21","C5","2422","cap3","-80","159","2023-11-10 17:10:17"
"52:39:94:90:76:D2","C10","2427","cap3","-79","159","2023-11-10 17:10:17"
"02:9D:2F:8D:49:90","C6","2412","cap3","-79","159","2023-11-10 17:10:17"
"FE:47:AD:D7:13:E2","C1","2442","cap3","-84","159","2023-11-10 17:10:17"
"56:3A:A2:F8:0C:63","C3","2442","cap3","-87","159","2023-11-10 17:10:17"
"1E:03:B6:E0:9E:3C","C2","2437","cap3","-88","159","2023-11-10 17:10:17"
"7A:6B:C2:5A:7B:88","C8","2442","cap3","-83","159","2023-11-10 17:10:17"
"F6:CE:87:F2:06:21","C5","2417","cap1","-58","159","2023-11-10 17:10:29"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-57","159","2023-11-10 17:10:29"
"02:9D:2F:8D:49:90","C6","2417","cap1","-43","159","2023-11-10 17:10:29"
"52:39:94:90:76:D2","C10","2432","cap1","-51","159","2023-11-10 17:10:29"
"7A:6B:C2:5A:7B:88","C8","2452","cap1","-62","159","2023-11-10 17:10:29"
"FE:47:AD:D7:13:E2","C1","2427","cap1","-59","159","2023-11-10 17:10:29"
"B6:6A:AD:C1:CF:19","C4","2437","cap1","-57","159","2023-11-10 17:10:29"
"1E:03:B6:E0:9E:3C","C2","2442","cap1","-54","159","2023-11-10 17:10:29"
"02:9D:2F:8D:49:90","C6","2417","cap2","-66","159","2023-11-10 17:10:34"
"52:39:94:90:76:D2","C10","2422","cap2","-72","159","2023-11-10 17:10:34"
"F6:CE:87:F2:06:21","C5","2412","cap2","-76","159","2023-11-10 17:10:34"
"02:9D:2F:8D:49:90","C6","2417","cap3","-79","159","2023-11-10 17:10:34"
"F6:CE:87:F2:06:21","C5","2422","cap3","-83","159","2023-11-10 17:10:34"
"52:39:94:90:76:D2","C10","2427","cap3","-90","159","2023-11-10 17:10:34"
"7A:6B:C2:5A:7B:88","C8","2437","cap3","-83","159","2023-11-10 17:10:34"
"1E:03:B6:E0:9E:3C","C2","2437","cap3","-83","159","2023-11-10 17:10:34"
"56:DE:9D:83:4D:C6","C9","2462","cap3","-87","159","2023-11-10 17:10:34"
"F6:CE:87:F2:06:21","C5","2422","cap1","-55","159","2023-11-10 17:10:44"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-69","159","2023-11-10 17:10:44"
"52:39:94:90:76:D2","C10","2427","cap1","-60","159","2023-11-10 17:10:44"
"02:9D:2F:8D:49:90","C6","2422","cap1","-61","159","2023-11-10 17:10:44"
"7A:6B:C2:5A:7B:88","C8","2442","cap1","-37","159","2023-11-10 17:10:44"
"1E:03:B6:E0:9E:3C","C2","2442","cap1","-47","159","2023-11-10 17:10:44"
"52:39:94:90:76:D2","C10","2427","cap2","-74","159","2023-11-10 17:10:51"
"1E:03:B6:E0:9E:3C","C2","2442","cap2","-71","159","2023-11-10 17:10:51"
"56:3A:A2:F8:0C:63","C3","2432","cap2","-79","159","2023-11-10 17:10:51"
"7A:6B:C2:5A:7B:88","C8","2437","cap2","-73","159","2023-11-10 17:10:51"
"F6:CE:87:F2:06:21","C5","2417","cap3","-74","159","2023-11-10 17:10:51"
"02:9D:2F:8D:49:90","C6","2417","cap3","-85","159","2023-11-10 17:10:51"
"52:39:94:90:76:D2","C10","2427","cap3","-84","159","2023-11-10 17:10:51"
"7A:6B:C2:5A:7B:88","C8","2432","cap3","-77","159","2023-11-10 17:10:51"
"FE:47:AD:D7:13:E2","C1","2432","cap3","-83","159","2023-11-10 17:10:51"
"1E:03:B6:E0:9E:3C","C2","2437","cap3","-87","159","2023-11-10 17:10:51"
"B6:6A:AD:C1:CF:19","C4","2437","cap3","-86","159","2023-11-10 17:10:51"
"02:9D:2F:8D:49:90","C6","2422","cap1","-53","159","2023-11-10 17:10:59"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-50","159","2023-11-10 17:10:59"
"F6:CE:87:F2:06:21","C5","2417","cap1","-75","159","2023-11-10 17:10:59"
"52:39:94:90:76:D2","C10","2427","cap1","-51","159","2023-11-10 17:10:59"
"FE:47:AD:D7:13:E2","C1","2452","cap1","-72","159","2023-11-10 17:10:59"
"02:9D:2F:8D:49:90","C6","2417","cap2","-57","159","2023-11-10 17:11:06"
"1E:03:B6:E0:9E:3C","C2","2437","cap2","-81","159","2023-11-10 17:11:06"
"F6:CE:87:F2:06:21","C5","2422","cap3","-81","159","2023-11-10 17:11:07"
"A2:89:5E:B6:E7:58","C7","2412","cap3","-85","159","2023-11-10 17:11:07"
"02:9D:2F:8D:49:90","C6","2422","cap3","-90","159","2023-11-10 17:11:07"
"52:39:94:90:76:D2","C10","2427","cap3","-79","159","2023-11-10 17:11:07"
"1E:03:B6:E0:9E:3C","C2","2437","cap3","-90","159","2023-11-10 17:11:07"
"B6:6A:AD:C1:CF:19","C4","2437","cap3","-89","159","2023-11-10 17:11:07"
"F6:CE:87:F2:06:21","C5","2417","cap1","-66","159","2023-11-10 17:11:14"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-59","159","2023-11-10 17:11:14"
"52:39:94:90:76:D2","C10","2432","cap1","-56","159","2023-11-10 17:11:14"
"02:9D:2F:8D:49:90","C6","2427","cap1","-80","159","2023-11-10 17:11:14"
"F6:CE:87:F2:06:21","C5","2417","cap1","-43","160","2023-11-10 17:15:49"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-59","160","2023-11-10 17:15:49"
"02:9D:2F:8D:49:90","C6","2422","cap1","-60","160","2023-11-10 17:15:49"
"52:39:94:90:76:D2","C10","2432","cap1","-57","160","2023-11-10 17:15:49"
"56:3A:A2:F8:0C:63","C3","2442","cap1","-50","160","2023-11-10 17:15:49"
